Date,CustomerNumber,SKU,SalePrice
20240110,6072131804270,42355001,7.38
20240110,6072131804270,42446001,17.58
20240110,6072131804270,43403001,5.98
20240110,6072131804270,43688001,3.98
20240110,6072131804270,42523001,6.98
20240110,6072131804270,42817001,5.38
20240110,6072131804270,43095001,3.34
20240110,6072131804270,42110001,1.62
20240110,6072131804270,42166001,5
20240110,6072131804270,43734001,3.52
20240110,6072131804270,43008001,3.38
20240110,6072131804270,44149001,7.18
20240110,6072131804270,42861001,3.98
20240110,6072131804270,42230001,6
20240110,6072131804270,43768001,5.14
20240110,6072131804270,42158001,3.42
20240110,6072131804270,42589001,21.98
20240110,6072131804270,43458001,3.18
20240110,6072131804270,42657001,11.98
20240110,6072131804270,42819001,5.98
20240110,6072131804270,42632001,4
20240110,6072131804270,42547001,4.38
20240110,6072131804270,44006001,1.52
20240110,6072131804270,43499001,8.98
20240110,6072131804270,43770001,1.06
20240110,6072131804270,42411001,3.34
20240110,6072131804270,43957001,1.78
20240110,6072131804270,43508001,17.58
20240110,6072131804270,42586001,21.98
20240110,7131825600203,42833001,3.04
20240110,7131825600203,43058001,4.54
20240110,7131825600203,43747001,7.82
20240110,7131825600203,42106001,6.84
20240110,7131825600203,42200001,2.34
20240110,7131825600203,42594001,21.98
20240110,7131825600203,43616001,11.98
20240110,7131825600203,42822001,5.6
20240110,7131825600203,43916001,3.1
20240110,7131825600203,43416001,8.98
20240110,7131825600203,43693001,13.98
20240110,7131825600203,43906001,3.7
20240110,7131825600203,42700001,5.58
20240110,7131825600203,42626001,9.98
20240110,7131825600203,43432001,6.98
20240110,7131825600203,44113001,1.8
20240110,9378907321246,42360001,3.78
20240110,9378907321246,42358001,3.78
20240110,9378907321246,44071001,2.78
20240110,9378907321246,42591001,21.98
20240110,1863056881201,42665001,13.18
20240110,1863056881201,42565001,7.58
20240110,1863056881201,43641001,3.36
20240110,1863056881201,43574001,3.28
20240110,1863056881201,42990001,3.44
20240110,1863056881201,43668001,6.52
20240110,1863056881201,42399001,3.34
20240110,5069600919783,42356001,3.78
20240110,5069600919783,43606001,6.58
20240110,5069600919783,42930001,5
20240110,5069600919783,42671001,7.98
20240110,5069600919783,43526001,12.58
20240110,5069600919783,42850001,3.38
20240110,5069600919783,42181001,10.98
20240110,5069600919783,43050001,2
20240110,5069600919783,42465001,1.8
20240110,5069600919783,43925001,3.46
20240110,5069600919783,43765001,5.86
20240110,5069600919783,42401001,3.34
20240110,5069600919783,43773001,6.78
20240110,5069600919783,43586001,1.44
20240110,5069600919783,43681001,2.64
20240110,2530084725096,42356001,3.78
20240110,2530084725096,42923001,8.78
20240110,2530084725096,44130001,10.98
20240110,2530084725096,42521001,7.98
20240110,2530084725096,44125001,6.98
20240110,2530084725096,42331001,8.78
20240110,2530084725096,42107001,2.68
20240110,2530084725096,43613001,2.18
20240110,2530084725096,42656001,11.98
20240110,2530084725096,42399001,3.34
20240110,2530084725096,43939001,3.1
20240110,2530084725096,42487001,4.62
20240110,2530084725096,42333001,5.98
20240110,2530084725096,42379001,3.38
20240110,2530084725096,43784001,3.68
20240110,2530084725096,42389001,5
20240110,2530084725096,42230001,6
20240110,2530084725096,43508001,17.58
20240110,2530084725096,43769001,7.22
20240110,1749604520157,43899001,3.7
20240110,1749604520157,42754001,7.98
20240110,1749604520157,44001001,3.62
20240110,1749604520157,42835001,3.06
20240110,1749604520157,43568001,6.76
20240110,1749604520157,42638001,4.98
20240110,1749604520157,42222001,3.72
20240110,1749604520157,43602001,15.18
20240110,1749604520157,43676001,5.76
20240110,1749604520157,42507001,2.44
20240110,1749604520157,43208001,3.58
20240110,1749604520157,42910001,5
20240110,1749604520157,43949001,2.76
20240110,1749604520157,42885001,7.98
20240110,4584109594237,42356001,3.78
20240110,4584109594237,43690001,6.58
20240110,4584109594237,42391001,5
20240110,4584109594237,43527001,9.98
20240110,4584109594237,44125001,6.98
20240110,4584109594237,42936001,7.18
20240110,4584109594237,43677001,5.98
20240110,4584109594237,43854001,3.18
20240110,4584109594237,42273001,3.06
20240110,4584109594237,42386001,7.28
20240110,4584109594237,42139001,5.86
20240110,4584109594237,43949001,2.76
20240110,4584109594237,42802001,7
20240110,4584109594237,44064001,2.78
20240110,4584109594237,43925001,3.46
20240110,4584109594237,42329001,4.98
20240110,4584109594237,42539001,17.38
20240110,4584109594237,42103001,3.08
20240110,4584109594237,42164001,5
20240110,4584109594237,43445001,5.98
20240110,4584109594237,43140001,5.68
20240110,4584109594237,44103001,2.78
20240110,7111721483579,42360001,3.78
20240110,7111721483579,42938001,5
20240110,7111721483579,42930001,5
20240110,7111721483579,44123001,6.98
20240110,7111721483579,43172001,4.74
20240110,7111721483579,43971001,2.58
20240110,7111721483579,42762001,7.98
20240110,7111721483579,43420001,5.98
20240110,7111721483579,42705001,5.58
20240110,7111721483579,43428001,6.98
20240110,7111721483579,43674001,5.68
20240110,7111721483579,43572001,3.02
20240110,7111721483579,42988001,1.82
20240110,7111721483579,42893001,5
20240110,7111721483579,42250001,3.62
20240110,7111721483579,42760001,12
20240110,7111721483579,42218001,5.18
20240110,7111721483579,42812001,4.78
20240110,7111721483579,42841001,6.62
20240110,7111721483579,42700001,5.58
20240110,7111721483579,42703001,5.58
20240110,7111721483579,44094001,5.98
20240110,7111721483579,43128001,6.98
20240110,7111721483579,42665001,13.18
20240110,7111721483579,43138001,6.68
20240110,7111721483579,43447001,7.58
20240110,7111721483579,44003001,3.46
20240110,7111721483579,43460001,3.18
20240110,9242630140321,42357001,7.38
20240110,9242630140321,43345001,2.58
20240110,9242630140321,42313001,4.58
20240110,9242630140321,42851001,4.38
20240110,9242630140321,42527001,7.98
20240110,9242630140321,42312001,6.18
20240110,9242630140321,42939001,5
20240110,9242630140321,43388001,7.58
20240110,9242630140321,42727001,8.78
20240110,182967115243,42356001,3.78
20240110,182967115243,42355001,7.38
20240110,182967115243,43390001,7.58
20240110,182967115243,42926001,8.78
20240110,182967115243,42576001,8.58
20240110,182967115243,42311001,4.58
20240110,182967115243,43233001,3.56
20240110,182967115243,43574001,3.28
20240110,182967115243,42298001,15.98
20240110,182967115243,42478001,2.6
20240110,182967115243,42293001,15.98
20240110,182967115243,44078001,2.78
20240110,182967115243,42265001,7.78
20240110,182967115243,42943001,7.18
20240110,182967115243,43005001,30.78
20240110,182967115243,42430001,3.34
20240110,182967115243,42772001,7.98
20240110,182967115243,43552001,12.78
20240110,182967115243,43910001,5.98
20240110,7758636191615,43731001,4.66
20240110,7758636191615,42504001,2.56
20240110,7758636191615,42330001,2.98
20240110,7758636191615,42309001,1.98
20240110,7758636191615,42237001,2
20240110,7758636191615,43821001,5.3
20240110,7758636191615,42687001,3.2
20240110,7758636191615,42379001,3.38
20240110,7758636191615,42337001,6.58
20240110,7758636191615,43181001,5.98
20240110,7758636191615,43579001,1.68
20240110,7758636191615,43965001,2.58
20240110,7758636191615,42176001,6
20240110,7758636191615,43513001,3
20240110,7758636191615,43492001,9.58
20240110,7758636191615,44108001,3.98
20240110,7758636191615,42770001,7.98
20240110,7758636191615,42983001,3.78
20240110,7758636191615,42148001,2.76
20240110,7758636191615,43155001,6.22
20240110,7758636191615,42836001,3.36
20240110,7758636191615,43561001,5.9
20240110,7758636191615,43429001,6.98
20240110,7758636191615,43670001,2.36
20240110,7758636191615,43742001,7.78
20240110,6346347781909,43925001,3.46
20240110,6346347781909,43747001,7.82
20240110,6346347781909,42916001,5
20240110,6346347781909,43646001,2.58
20240110,6346347781909,42650001,11.98
20240110,6346347781909,42088001,9.98
20240110,8757155207374,42356001,3.78
20240110,8757155207374,43168001,4.8
20240110,8757155207374,43916001,3.1
20240110,8757155207374,42716001,7.98
20240110,8757155207374,43548001,28.58
20240110,8757155207374,43673001,2.82
20240110,8757155207374,43723001,3.1
20240110,8757155207374,43521001,2.92
20240110,8757155207374,44080001,2.78
20240110,8757155207374,43886001,1.6
20240110,8757155207374,43658001,5.3
20240110,8757155207374,43050001,2
20240110,8757155207374,42530001,4.38
20240110,8757155207374,42843001,2.86
20240110,4712506211647,43752001,5.98
20240110,4712506211647,43666001,1.14
20240110,4712506211647,43482001,7.98
20240110,4712506211647,44144001,5.52
20240110,4712506211647,42380001,3.14
20240110,4712506211647,43179001,5.98
20240110,4712506211647,42276001,3.48
20240110,4712506211647,43890001,2.56
20240110,4712506211647,43550001,15.98
20240110,4712506211647,44154001,21.98
20240110,4712506211647,43923001,3.6
20240110,4712506211647,42342001,13.98
20240110,4712506211647,43223001,2.92
20240110,4712506211647,43161001,3.96
20240110,4712506211647,42192001,3.74
20240110,4712506211647,42219001,3.8
20240110,4712506211647,42747001,4.82
20240110,4712506211647,42135001,3.92
20240110,4712506211647,42955001,7.66
20240110,4712506211647,43791001,2
20240110,4712506211647,44152001,23.98
20240110,4712506211647,44075001,2.78
20240110,4712506211647,44105001,10.98
20240110,1180693439889,44134001,5.04
20240110,1180693439889,44097001,2.78
20240110,1180693439889,43782001,3.44
20240110,1180693439889,43461001,28.38
20240110,1180693439889,44146001,5.48
20240110,1180693439889,42882001,5
20240110,1180693439889,43720001,5.78
20240110,1180693439889,43080001,1.26
20240110,1180693439889,42227001,5.1
20240110,1180693439889,42808001,3.98
20240110,1180693439889,42402001,3.34
20240110,1180693439889,43822001,4.48
20240110,1180693439889,43000001,5.88
20240110,1180693439889,43190001,6.22
20240110,1180693439889,42415001,3.34
20240110,1180693439889,43639001,14.38
20240110,1180693439889,44074001,2.78
20240110,1180693439889,42138001,7.74
20240110,1180693439889,43855001,4
20240110,1180693439889,43729001,2.66
20240110,1180693439889,43407001,10.96
20240110,1180693439889,43833001,3.6
20240110,1180693439889,42737001,4.54
20240110,1180693439889,42250001,3.62
20240110,1180693439889,42560001,4.38
20240110,1180693439889,43044001,7.78
20240110,1180693439889,43751001,7.88
20240110,7615153495105,42425001,6.38
20240110,7615153495105,43863001,3.38
20240110,7615153495105,42535001,7.98
20240110,7615153495105,43829001,5.52
20240110,7615153495105,42204001,1.22
20240110,7615153495105,43121001,3.82
20240110,7615153495105,43240001,5.94
20240110,7615153495105,43873001,3.58
20240110,7615153495105,42732001,5.78
20240110,7615153495105,43730001,3.98
20240110,9516050055626,42359001,7.38
20240110,9516050055626,42926001,8.78
20240110,9516050055626,43687001,3.98
20240110,9516050055626,42350001,4.38
20240110,9516050055626,42198001,6.34
20240110,9516050055626,43925001,3.46
20240110,9516050055626,43489001,8.38
20240110,9516050055626,42534001,4.38
20240110,9516050055626,43935001,2.86
20240110,9516050055626,42109001,5.14
20240110,7769553420312,42357001,7.38
20240110,7769553420312,42359001,7.38
20240110,7769553420312,42392001,5.98
20240110,7769553420312,43690001,6.58
20240110,7769553420312,42564001,7.58
20240110,7769553420312,42349001,4.38
20240110,7769553420312,44125001,6.98
20240110,7769553420312,42798001,6
20240110,7769553420312,43515001,4.72
20240110,7769553420312,42487001,4.62
20240110,3103604306999,42355001,7.38
20240110,3103604306999,42358001,3.78
20240110,3103604306999,42347001,4.38
20240110,3103604306999,44131001,10.98
20240110,3103604306999,43397001,9.38
20240110,3103604306999,43527001,9.98
20240110,3103604306999,42342001,13.98
20240110,3103604306999,42438001,1.78
20240110,3103604306999,43900001,1.34
20240110,3103604306999,42553001,4.38
20240110,3103604306999,42085001,5.98
20240110,3103604306999,42326001,13.98
20240110,3103604306999,42173001,6
20240110,3103604306999,43181001,5.98
20240110,3103604306999,42131001,6.38
20240110,3103604306999,42235001,6
20240110,3103604306999,42992001,3.44
20240110,3103604306999,43637001,7.28
20240110,3103604306999,43991001,2.52
20240110,3103604306999,42559001,4.38
20240110,3103604306999,42415001,3.34
20240110,3103604306999,43005001,30.78
20240110,3103604306999,42554001,4.38
20240110,3103604306999,43149001,7.72
20240110,3103604306999,43835001,4.5
20240110,3103604306999,42502001,1.42
20240110,3103604306999,43750001,2.92
20240110,3103604306999,42407001,6.38
20240110,3103604306999,42181001,10.98
20240110,8231986064533,42509001,19.98
20240110,8231986064533,42474001,4.52
20240110,8231986064533,43619001,10.18
20240110,8231986064533,42433001,10
20240110,8231986064533,43193001,3.78
20240110,8231986064533,43712001,6.78
20240110,8231986064533,42880001,5
20240110,8231986064533,42910001,5
20240110,8231986064533,43104001,3.32
20240110,8231986064533,42109001,5.14
20240110,8231986064533,43065001,5.96
20240110,8231986064533,43832001,7.94
20240110,8231986064533,43692001,13.98
20240110,8231986064533,42094001,5.98
20240110,8231986064533,42813001,3.38
20240110,8231986064533,44073001,2.78
20240110,8231986064533,42116001,4.86
20240110,8231986064533,43738001,9.98
20240110,8231986064533,43450001,5.38
20240110,8231986064533,43708001,1.1
20240110,8231986064533,43607001,9.58
20240110,8231986064533,42421001,2
20240110,8231986064533,42463001,4.96
20240110,8231986064533,42295001,15.98
20240110,8231986064533,43854001,3.18
20240110,8231986064533,42587001,21.98
20240110,8231986064533,43651001,4.42
20240110,8231986064533,42451001,2.86
20240110,8231986064533,43499001,8.98
20240110,242841550783,42359001,7.38
20240110,242841550783,44149001,7.18
20240110,242841550783,42380001,3.14
20240110,242841550783,44010001,5.26
20240110,242841550783,43677001,5.98
20240110,242841550783,42636001,5.58
20240110,242841550783,44103001,2.78
20240110,242841550783,42649001,11.98
20240110,242841550783,43943001,6.32
20240110,242841550783,43789001,2
20240110,242841550783,43088001,6.72
20240110,242841550783,42649001,11.98
20240110,242841550783,43990001,7.96
20240110,242841550783,42697001,5.58
20240110,242841550783,43495001,5.98
20240110,242841550783,43944001,2.5
20240110,242841550783,42426001,3.34
20240110,242841550783,42825001,2.46
20240110,242841550783,43923001,3.6
20240110,242841550783,43481001,7.98
20240110,3621810833891,42356001,3.78
20240110,3621810833891,42254001,5.66
20240110,3621810833891,42634001,6.98
20240110,3621810833891,43922001,5.98
20240110,3621810833891,43971001,2.58
20240110,8079601464991,42359001,7.38
20240110,8079601464991,42914001,5
20240110,8079601464991,43394001,7.58
20240110,8079601464991,42584001,8.58
20240110,8079601464991,42313001,4.58
20240110,8079601464991,43274001,3.58
20240110,8079601464991,43281001,4.98
20240110,8079601464991,43272001,3.18
20240110,8079601464991,43042001,21.98
20240110,8079601464991,43021001,21.98
20240110,8079601464991,43745001,7.96
20240110,8079601464991,43549001,5.58
20240110,8079601464991,43829001,5.52
20240110,8079601464991,43849001,5.98
20240110,6276166189461,42355001,7.38
20240110,6276166189461,43391001,15.38
20240110,6276166189461,44012001,4.58
20240110,6276166189461,42919001,8.78
20240110,6276166189461,42850001,3.38
20240110,6276166189461,44125001,6.98
20240110,6276166189461,42349001,4.38
20240110,6276166189461,42314001,4.28
20240110,6276166189461,42313001,4.58
20240110,6276166189461,43735001,3.24
20240110,6276166189461,42646001,11.98
20240110,6276166189461,43897001,5.52
20240110,6276166189461,43772001,3.76
20240110,6276166189461,42597001,2
20240110,6276166189461,42821001,8.78
20240110,6276166189461,43137001,5.06
20240110,6276166189461,42424001,3.34
20240110,6276166189461,43808001,3.04
20240110,6276166189461,42834001,1.28
20240110,6276166189461,42089001,7.18
20240110,6276166189461,42747001,4.82
20240110,6276166189461,42318001,7.38
20240110,6276166189461,42940001,5
20240110,6276166189461,42765001,23.98
20240110,6276166189461,42869001,4.98
20240110,3808872594449,42359001,7.38
20240110,3808872594449,42359001,7.38
20240110,3808872594449,42923001,8.78
20240110,3808872594449,42926001,8.78
20240110,3808872594449,42346001,4.98
20240110,3808872594449,43528001,9.98
20240110,3808872594449,42266001,6.58
20240110,3808872594449,43508001,17.58
20240110,3808872594449,43107001,4.5
20240110,3808872594449,43730001,3.98
20240110,3808872594449,43973001,2.58
20240110,3808872594449,44119001,7.98
20240110,3808872594449,43000001,5.88
20240110,3808872594449,42088001,9.98
20240110,3808872594449,42698001,5.58
20240110,3808872594449,43660001,3.82
20240110,3808872594449,44133001,1.56
20240110,3808872594449,43160001,5.12
20240110,3808872594449,42779001,21.98
20240110,3808872594449,42377001,1.36
20240110,3808872594449,43049001,2
20240110,3808872594449,42484001,2.58
20240110,3808872594449,42431001,2
20240110,3808872594449,42396001,2.18
20240110,3808872594449,43922001,5.98
20240110,3808872594449,42172001,6
20240110,6344846561923,42151001,33.98
20240110,6344846561923,43360001,2.58
20240110,6344846561923,42913001,5
20240110,6344846561923,42824001,2.84
20240110,6344846561923,42603001,37.58
20240110,6344846561923,42312001,6.18
20240110,6344846561923,42778001,9.38
20240110,6344846561923,43292001,2.18
20240110,6344846561923,42572001,7.98
20240110,6344846561923,42313001,4.58
20240110,6344846561923,42360001,3.78
20240110,4848287079718,43644001,5.42
20240110,4848287079718,43836001,1.62
20240110,4848287079718,43745001,7.96
20240110,4848287079718,43584001,5.18
20240110,4848287079718,44002001,5.18
20240110,4848287079718,42959001,3.98
20240110,4848287079718,43470001,8.58
20240110,4848287079718,42367001,5.9
20240110,4848287079718,42211001,2.28
20240110,4848287079718,43157001,3.48
20240110,4848287079718,43916001,3.1
20240110,4848287079718,43653001,4.58
20240110,4848287079718,44149001,7.18
20240110,4848287079718,43725001,2.88
20240110,4848287079718,42139001,5.86
20240110,4848287079718,43860001,3.58
20240110,4848287079718,42417001,3.34
20240110,4848287079718,42907001,5
20240110,4848287079718,43600001,15.18
20240110,4848287079718,42753001,3.34
20240110,4848287079718,42744001,4.58
20240110,4848287079718,42745001,4.46
20240110,4848287079718,42816001,6.58
20240110,227727561001,42355001,7.38
20240110,227727561001,42358001,3.78
20240110,227727561001,42272001,8.78
20240110,227727561001,44062001,5.18
20240110,227727561001,42811001,3.38
20240110,227727561001,43134001,2.74
20240110,227727561001,42977001,1.16
20240110,227727561001,42215001,1.16
20240110,227727561001,44079001,2.78
20240110,227727561001,42864001,5
20240110,227727561001,43614001,11.98
20240110,227727561001,42143001,7.16
20240110,227727561001,43801001,2.78
20240110,227727561001,43485001,8.38
20240110,227727561001,43874001,2.78
20240110,227727561001,42801001,3
20240110,227727561001,42138001,7.74
20240110,227727561001,43085001,7.48
20240110,227727561001,43437001,6.58
20240110,227727561001,42432001,3.34
20240110,4478935040568,42357001,7.38
20240110,4478935040568,43958001,4
20240110,4478935040568,42698001,5.58
20240110,4478935040568,43692001,13.98
20240110,4478935040568,42401001,3.34
20240110,4410666152575,42357001,7.38
20240110,4410666152575,42651001,6.58
20240110,4410666152575,42906001,5
20240110,4410666152575,42671001,7.98
20240110,4410666152575,42824001,2.84
20240110,4410666152575,42311001,4.58
20240110,4410666152575,42314001,4.28
20240110,4410666152575,43307001,3.38
20240110,4410666152575,43359001,2.58
20240110,4410666152575,43253001,5.58
20240110,4410666152575,42789001,17.98
20240110,4410666152575,42603001,37.58
20240110,4410666152575,43478001,5.98
20240110,4410666152575,43737001,4.58
20240110,4410666152575,42496001,2.42
20240110,4410666152575,42870001,4.98
20240110,4410666152575,44135001,1.78
20240110,4410666152575,44097001,2.78
20240110,4410666152575,43485001,8.38
20240110,4410666152575,43824001,3.34
20240110,4410666152575,42544001,4.38
20240110,4410666152575,43079001,4.54
20240110,4410666152575,43814001,3.2
20240110,4410666152575,42458001,7.94
20240110,4410666152575,42192001,3.74
20240110,4410666152575,42175001,6
20240110,4410666152575,42660001,3.98
20240110,4410666152575,43717001,2
20240110,4410666152575,43588001,1.64
20240110,4410666152575,42493001,4.42
20240110,7777566448515,42378001,5.52
20240110,7777566448515,42299001,13.18
20240110,7777566448515,42306001,7.98
20240110,7777566448515,43791001,2
20240110,7777566448515,43906001,3.7
20240110,7777566448515,42596001,13.58
20240110,7777566448515,42733001,5.38
20240110,7777566448515,42699001,5.58
20240110,7777566448515,43068001,7.56
20240110,7777566448515,42237001,2
20240110,7777566448515,43921001,6.38
20240110,7777566448515,42272001,8.78
20240110,7777566448515,42086001,4
20240110,7777566448515,43702001,28.38
20240110,7777566448515,42793001,4.38
20240110,7777566448515,43596001,14.98
20240110,7777566448515,43570001,5.3
20240110,7777566448515,43650001,6.68
20240110,7777566448515,43407001,10.96
20240110,7777566448515,43116001,3.42
20240110,7777566448515,43181001,5.98
20240110,7777566448515,42670001,6.58
20240110,7777566448515,43079001,4.54
20240110,7777566448515,43539001,15.98
20240110,7717144232189,43603001,10.58
20240110,7717144232189,42712001,4.78
20240110,7717144232189,42539001,17.38
20240110,7717144232189,43650001,6.68
20240110,7717144232189,42751001,5.98
20240110,7717144232189,42120001,7.28
20240110,7717144232189,42382001,3.72
20240110,7717144232189,43732001,1.44
20240110,7717144232189,43817001,5.14
20240110,7717144232189,42129001,1.34
20240110,7717144232189,43770001,1.06
20240110,6212156527690,42357001,7.38
20240110,6212156527690,42357001,7.38
20240110,6212156527690,43692001,13.98
20240110,6212156527690,44050001,3.08
20240110,6212156527690,43489001,8.38
20240110,6212156527690,43676001,5.76
20240110,6212156527690,42466001,2.34
20240110,6212156527690,42272001,8.78
20240110,6212156527690,42162001,6.88
20240110,6212156527690,43066001,7.64
20240110,6212156527690,42549001,4.38
20240110,6212156527690,44074001,2.78
20240110,6212156527690,43163001,5.54
20240110,6212156527690,42885001,7.98
20240110,6212156527690,42208001,3.82
20240110,6212156527690,43619001,10.18
20240110,6212156527690,43408001,3.38
20240110,6212156527690,42641001,7.98
20240110,6212156527690,42634001,6.98
20240110,6212156527690,44002001,5.18
20240110,6212156527690,42176001,6
20240110,6212156527690,43096001,1.86
20240110,6212156527690,42885001,7.98
20240110,6212156527690,43785001,12.18
20240110,6212156527690,43977001,2.58
20240110,6212156527690,44136001,5.3
20240110,6212156527690,43095001,3.34
20240110,6212156527690,43111001,4.82
20240110,6212156527690,43813001,4.84
20240110,6212156527690,42792001,8.38
20240110,1122733257520,42359001,7.38
20240110,1122733257520,42926001,8.78
20240110,1122733257520,44129001,10.98
20240110,1122733257520,42443001,8.78
20240110,1122733257520,42529001,7.98
20240110,1122733257520,42570001,7.98
20240110,1122733257520,42571001,7.98
20240110,1122733257520,42312001,6.18
20240110,1122733257520,42314001,4.28
20240110,1122733257520,43279001,4.98
20240110,1122733257520,44026001,1.58
20240110,1122733257520,43016001,45.98
20240110,1122733257520,43844001,19.78
20240110,2986951148526,43167001,3.6
20240110,2986951148526,43063001,3.42
20240110,2986951148526,43756001,5.98
20240110,2986951148526,43061001,7.18
20240110,2986951148526,43462001,28.38
20240110,2986951148526,42658001,3.58
20240110,2986951148526,43154001,1.48
20240110,2986951148526,43798001,2.32
20240110,2986951148526,42302001,5.98
20240110,2986951148526,44110001,8.78
20240110,2986951148526,42879001,6.98
20240110,2986951148526,42667001,14
20240110,2986951148526,43426001,6.98
20240110,2986951148526,44133001,1.56
20240110,2986951148526,42956001,2.62
20240110,2986951148526,42565001,7.58
20240110,2986951148526,43942001,7.34
20240110,2986951148526,43820001,1.84
20240110,2986951148526,43500001,7.38
20240110,2986951148526,42273001,3.06
20240110,2986951148526,42192001,3.74
20240110,2986951148526,43008001,3.38
20240110,2986951148526,42770001,7.98
20240110,2986951148526,43054001,6.36
20240110,2986951148526,43506001,13.98
20240110,2986951148526,44077001,2.78
20240110,2986951148526,43236001,1.9
20240110,2986951148526,42686001,1.38
20240110,2986951148526,43862001,2.78
20240110,2986951148526,43679001,5.7
20240111,3178354835688,42518001,8.58
20240111,3178354835688,42382001,3.72
20240111,3178354835688,43499001,8.98
20240111,3178354835688,44002001,5.18
20240111,3178354835688,42393001,7
20240111,3178354835688,43697001,13.98
20240111,9242630140321,43610001,2.18
20240111,9242630140321,43799001,4.76
20240111,9242630140321,42474001,4.52
20240111,9242630140321,42781001,41.78
20240111,9242630140321,42207001,5.06
20240111,9242630140321,42769001,7.98
20240111,9242630140321,43065001,5.96
20240111,9242630140321,43124001,4.98
20240111,9242630140321,43083001,4.46
20240111,9242630140321,43810001,6.9
20240111,9242630140321,42275001,2.84
20240111,9242630140321,44002001,5.18
20240111,9242630140321,43785001,12.18
20240111,9242630140321,43927001,1.76
20240111,9242630140321,42374001,6.88
20240111,9242630140321,43618001,10.18
20240111,2324845236425,43745001,7.96
20240111,2324845236425,43562001,1.02
20240111,2324845236425,42323001,5.62
20240111,2324845236425,42453001,5.08
20240111,2324845236425,42935001,7.18
20240111,2324845236425,43470001,8.58
20240111,2324845236425,43105001,5.64
20240111,2324845236425,43588001,1.64
20240111,2324845236425,43913001,7.82
20240111,2324845236425,42867001,5.98
20240111,2324845236425,43614001,11.98
20240111,2324845236425,43432001,6.98
20240111,2324845236425,44108001,3.98
20240111,2324845236425,42966001,8.98
20240111,8798582002140,42359001,7.38
20240111,8798582002140,43680001,4.34
20240111,8798582002140,44093001,5.98
20240111,8798582002140,43991001,2.52
20240111,8798582002140,42404001,2
20240111,6527189493649,42360001,3.78
20240111,6527189493649,42359001,7.38
20240111,6527189493649,42391001,5
20240111,6527189493649,44013001,4.58
20240111,6527189493649,42520001,7.98
20240111,6527189493649,42402001,3.34
20240111,6527189493649,42158001,3.42
20240111,6527189493649,43174001,1.84
20240111,8827298239160,42358001,3.78
20240111,8827298239160,42921001,18.78
20240111,8827298239160,42449001,8.78
20240111,8827298239160,42571001,7.98
20240111,8827298239160,42522001,7.98
20240111,8827298239160,44078001,2.78
20240111,8827298239160,42551001,4.38
20240111,8827298239160,42242001,6.18
20240111,8827298239160,43061001,7.18
20240111,8827298239160,42162001,6.88
20240111,8827298239160,42704001,5.58
20240111,8827298239160,43579001,1.68
20240111,8827298239160,42628001,4.98
20240111,8827298239160,42537001,4.38
20240111,8827298239160,42261001,4.88
20240111,8827298239160,42135001,3.92
20240111,8827298239160,42927001,7.18
20240111,2296164695826,42357001,7.38
20240111,2296164695826,43927001,1.76
20240111,2296164695826,42638001,4.98
20240111,2296164695826,43592001,14.98
20240111,2296164695826,44158001,7.98
20240111,2296164695826,42665001,13.18
20240111,2296164695826,42261001,4.88
20240111,2296164695826,42860001,3.98
20240111,2296164695826,42700001,5.58
20240111,2296164695826,43588001,1.64
20240111,2296164695826,42935001,7.18
20240111,2296164695826,42500001,1.48
20240111,2296164695826,42628001,4.98
20240111,2296164695826,42548001,10.98
20240111,2296164695826,43706001,7.78
20240111,2296164695826,42456001,2.74
20240111,2296164695826,43601001,10.58
20240111,2296164695826,43244001,10.98
20240111,2296164695826,43419001,7.38
20240111,2296164695826,43445001,5.98
20240111,2296164695826,42887001,9.98
20240111,2296164695826,42846001,1.42
20240111,2296164695826,42128001,2.32
20240111,2296164695826,43788001,5.38
20240111,2296164695826,43785001,12.18
20240111,2296164695826,42772001,7.98
20240111,2296164695826,43141001,3
20240111,2296164695826,42972001,1
20240111,2296164695826,42374001,6.88
20240111,1483438516100,42357001,7.38
20240111,1483438516100,42357001,7.38
20240111,1483438516100,43395001,7.58
20240111,1483438516100,42913001,5
20240111,1483438516100,42874001,5.98
20240111,1483438516100,42574001,7.98
20240111,1483438516100,42312001,6.18
20240111,1483438516100,43280001,4.98
20240111,1483438516100,43279001,4.98
20240111,1483438516100,44033001,2.18
20240111,1483438516100,43296001,4.98
20240111,1483438516100,42603001,37.58
20240111,1483438516100,43022001,21.98
20240111,1483438516100,42661001,3.98
20240111,1483438516100,42112001,5.22
20240111,1483438516100,42146001,1.76
20240111,1483438516100,43723001,3.1
20240111,1483438516100,43535001,15.98
20240111,1483438516100,43459001,3.18
20240111,1483438516100,43442001,5.38
20240111,1483438516100,42994001,1.14
20240111,1483438516100,43236001,1.9
20240111,1483438516100,43460001,3.18
20240111,1483438516100,43826001,1.38
20240111,9302139695775,42358001,3.78
20240111,9302139695775,42356001,3.78
20240111,9302139695775,42391001,5
20240111,9302139695775,42391001,5
20240111,9302139695775,42897001,5
20240111,9302139695775,42350001,4.38
20240111,9302139695775,44123001,6.98
20240111,9302139695775,44093001,5.98
20240111,9302139695775,42831001,1.16
20240111,9302139695775,42543001,4.38
20240111,7370481496216,43355001,1.38
20240111,7370481496216,43311001,3.38
20240111,7370481496216,42357001,7.38
20240111,7370481496216,44129001,10.98
20240111,7370481496216,42572001,7.98
